date,value,capital,shares,stock_value,returns
2022-02-14 00:00:00-05:00,18211.412944709773,4299.261577522271,84,13912.1513671875,0.0008502522993656392
2022-02-15 00:00:00-05:00,18522.751010536187,10049.982608436578,50,8472.76840209961,0.017095766636649357
2022-02-16 00:00:00-05:00,18510.982669471734,10049.982608436578,50,8461.000061035156,-0.0006353452064307152
2022-02-17 00:00:00-05:00,18331.025088905328,10049.982608436578,50,8281.04248046875,-0.009721665444762828
2022-02-18 00:00:00-05:00,18253.549350379937,10049.982608436578,50,8203.56674194336,-0.004226481506060531
2022-02-22 00:00:00-05:00,18107.42431986236,10049.982608436578,50,8057.441711425781,-0.008005294078027414
2022-02-23 00:00:00-05:00,17889.944379859917,5959.39860349273,76,11930.545776367188,-0.012010539774223172
2022-02-24 00:00:00-05:00,18078.840863258356,11056.470135719293,44,7022.3707275390625,0.010558807751861687
2022-02-25 00:00:00-05:00,18161.817255378715,14120.102014900202,25,4041.7152404785156,0.004589696471580362
2022-02-28 00:00:00-05:00,18162.303365776057,15247.502248832698,18,2914.8011169433594,2.676551528435489e-05
2022-03-01 00:00:00-05:00,18128.410543510432,15247.502248832698,18,2880.9082946777344,-0.0018661081462547635
2022-03-02 00:00:00-05:00,18181.089801017755,16874.32490843963,8,1306.764892578125,0.002905894997296432
2022-03-03 00:00:00-05:00,18178.500933830255,16874.32490843963,8,1304.176025390625,-0.00014239339972654808
2022-03-04 00:00:00-05:00,18154.493121330255,16874.32490843963,8,1280.168212890625,-0.0013206706420616499
2022-03-07 00:00:00-05:00,18115.53750293731,13272.540081672661,31,4842.997421264648,-0.0021457838636748106
2022-03-08 00:00:00-05:00,18050.592252021783,9867.308469062798,53,8183.283782958984,-0.0035850579042988606
2022-03-09 00:00:00-05:00,18327.19347974395,14651.67233106231,23,3675.5211486816406,0.015323664944632887
2022-03-10 00:00:00-05:00,18219.161168342584,11534.34741712188,43,6684.813751220703,-0.0058946456543260695
2022-03-11 00:00:00-05:00,18051.907719490046,9099.016926643366,59,8952.89079284668,-0.009180085038336228
2022-03-14 00:00:00-04:00,17805.40444876861,5397.493438026422,84,12407.911010742188,-0.013655247664228432
2022-03-15 00:00:00-04:00,18161.187414283748,12837.792944068902,35,5323.394470214844,0.01998174018112464
2022-03-16 00:00:00-04:00,18307.517355689997,15959.865378150933,15,2347.6519775390625,0.008057289320805072
2022-03-17 00:00:00-04:00,18317.03925217437,16584.316351783746,11,1732.722900390625,0.0005201085597450472
2022-03-18 00:00:00-04:00,18347.803296455375,17061.280103096,8,1286.523193359375,0.0016795314929158867
2022-03-21 00:00:00-04:00,18353.462806404106,17380.332496345512,6,973.1303100585938,0.0003084570865126146
2022-03-22 00:00:00-04:00,18368.37353415679,17706.125426246635,4,662.2481079101562,0.0008124204086152886
2022-03-23 00:00:00-04:00,18365.32074196624,14192.191088035575,25,4173.129653930664,-0.00016619828559538696
2022-03-24 00:00:00-04:00,18453.251315086356,15892.590914695731,15,2560.660400390625,0.0047878593766776945
2022-03-25 00:00:00-04:00,18457.641276786795,16058.767680595389,14,2398.8735961914062,0.00023789638072346797
2022-03-28 00:00:00-04:00,18464.551585166922,16225.806620567313,13,2238.7449645996094,0.0003743874028376837
2022-03-29 00:00:00-04:00,18501.86222441863,16746.79905303191,10,1755.0631713867188,0.002020663165287928
2022-03-30 00:00:00-04:00,18490.191844779958,16746.79905303191,10,1743.3927917480469,-0.0006307678382379001
2022-03-31 00:00:00-04:00,18450.434416130054,12970.745939567556,32,5479.6884765625,-0.002150190164799559
2022-04-01 00:00:00-04:00,18432.429022163382,9372.289450019827,53,9060.139572143555,-0.0009758791343650319
2022-04-04 00:00:00-04:00,18638.24543878936,13213.358964179984,31,5424.886474609375,0.011165995343234592
2022-04-05 00:00:00-04:00,18525.509165657037,8224.61439026641,60,10300.894775390625,-0.006048652675090249
2022-04-06 00:00:00-04:00,18325.73187665557,3496.5059245071325,88,14829.225952148438,-0.010783902737303341
2022-04-07 00:00:00-04:00,18345.795772529593,5177.997066474906,78,13167.798706054688,0.0010948482717672015
2022-04-08 00:00:00-04:00,18188.98168561553,5177.997066474906,78,13010.984619140625,-0.0085476851949301
2022-04-11 00:00:00-04:00,17849.55663091277,2732.2899835739054,93,15117.266647338867,-0.01866102570058592
2022-04-12 00:00:00-04:00,18013.49408696746,7983.607993827812,61,10029.886093139648,0.009184399335206761
2022-04-13 00:00:00-04:00,18168.900837150566,11484.440387931816,40,6684.46044921875,0.008627240747009823
2022-04-14 00:00:00-04:00,17960.20290227508,8234.196127372734,60,9726.006774902344,-0.011486547080974518
2022-04-18 00:00:00-04:00,17947.26100774383,8234.196127372734,60,9713.064880371094,-0.0007205873230758941
2022-04-19 00:00:00-04:00,18075.09099233245,12493.331806541435,34,5581.759185791016,0.007122534437620676
2022-04-20 00:00:00-04:00,18069.422596336357,12493.331806541435,34,5576.090789794922,-0.0003136026257626323
2022-04-21 00:00:00-04:00,18042.41392934417,12493.331806541435,34,5549.082122802734,-0.0014947166600477457
2022-04-22 00:00:00-04:00,17877.9550028305,7405.88920693206,66,10472.065795898438,-0.00911512878252918
2022-04-25 00:00:00-04:00,17940.632752189627,10273.273621330252,48,7667.359130859375,0.0035058679445834073
2022-04-26 00:00:00-04:00,17647.27142049407,8113.285183921806,62,9533.986236572266,-0.016351782891255717
2022-04-27 00:00:00-04:00,17633.286984458915,8113.285183921806,62,9520.00180053711,-0.0007924418286510138
2022-04-28 00:00:00-04:00,18052.389608116144,13879.85854122161,26,4172.531066894531,0.023767697084871697
2022-04-29 00:00:00-04:00,17888.93420467376,8148.658936119072,63,9740.275268554688,-0.009054502311920953
2022-05-02 00:00:00-04:00,17908.087219810477,8148.658936119072,63,9759.428283691406,0.0010706627302432548
2022-05-03 00:00:00-04:00,17992.77796373748,12362.296884635918,36,5630.4810791015625,0.004729189828454494
2022-05-04 00:00:00-04:00,18215.743637321466,15285.054916618341,18,2930.688720703125,0.012391953817990187
2022-05-05 00:00:00-04:00,18041.15306295013,8970.225359092707,59,9070.927703857422,-0.00958459768909059
2022-05-06 00:00:00-04:00,18076.560413169856,11434.294589805597,43,6642.265823364258,0.0019625879840485805
2022-05-09 00:00:00-04:00,17846.48027761077,6794.98406179046,74,11051.496215820312,-0.01272809264042607
2022-05-10 00:00:00-04:00,18014.68449489593,11641.152451438898,42,6373.532043457031,0.009425063915610155
2022-05-11 00:00:00-04:00,17676.826848869317,9187.681493644708,59,8489.14535522461,-0.018754569147316325
2022-05-12 00:00:00-04:00,17439.73926010894,5398.517549903863,86,12041.221710205078,-0.01341233869559233
2022-05-13 00:00:00-04:00,17811.82892380523,12610.441960914606,36,5201.386962890625,0.02133573548013956
2022-05-16 00:00:00-04:00,17756.31720505523,12610.441960914606,36,5145.875244140625,-0.003116564783294584
2022-05-17 00:00:00-04:00,17879.061580131525,15680.437541435236,15,2198.624038696289,0.006912715832838812
2022-05-18 00:00:00-04:00,17746.697225028987,12352.791799003597,39,5393.905426025391,-0.00740331669586225
2022-05-19 00:00:00-04:00,17603.793246116635,7351.602450218196,76,10252.190795898438,-0.008052426719198702
2022-05-20 00:00:00-04:00,17613.871163978572,10181.55724491119,55,7432.313919067383,0.0005724855842736964
2022-05-23 00:00:00-04:00,17902.54969376373,14669.799251258846,23,3232.750442504883,0.016389272244452524
2022-05-24 00:00:00-04:00,17831.56951114654,10801.041770668025,51,7030.527740478516,-0.003964808579300594
2022-05-25 00:00:00-04:00,17832.652025947566,12726.258517036433,37,5106.393508911133,6.070776890099161e-05
2022-05-26 00:00:00-04:00,17943.151943305966,15683.753505805964,16,2259.3984375,0.006196493779927703
2022-05-27 00:00:00-04:00,18029.502797874444,16412.857457908623,11,1616.6453399658203,0.004812468558551775
2022-05-31 00:00:00-04:00,18020.859868797295,16412.857457908623,11,1608.0024108886719,-0.0004793770063458158
2022-06-01 00:00:00-04:00,18019.45549562835,16412.857457908623,11,1606.5980377197266,-7.793041947889989e-05
2022-06-02 00:00:00-04:00,18041.018847084037,16852.941088294974,8,1188.0777587890625,0.0011966705354065077
2022-06-03 00:00:00-04:00,17984.64327033233,11273.802602607719,47,6710.840667724609,-0.003124855487904976
2022-06-06 00:00:00-04:00,18013.431530632013,12559.282879508964,38,5454.148651123047,0.0016007134457414196
2022-06-07 00:00:00-04:00,18102.450121223443,14451.0909445877,25,3651.359176635742,0.004941789710641853
2022-06-08 00:00:00-04:00,18084.034670173638,14451.0909445877,25,3632.9437255859375,-0.0010172905284359102
2022-06-09 00:00:00-04:00,17945.328239509574,11360.967887947076,47,6584.3603515625,-0.007670104221423335
2022-06-10 00:00:00-04:00,17683.558504249566,8929.282610084527,65,8754.275894165039,-0.014587068665797842
2022-06-13 00:00:00-04:00,17341.330847145073,6849.811285377496,81,10491.519561767578,-0.019352872727638637
2022-06-14 00:00:00-04:00,17403.46840338897,9710.505253364556,59,7692.963150024414,0.003583205740759432
2022-06-15 00:00:00-04:00,17548.66436392974,14223.375591346734,25,3325.288772583008,0.008342932407225945
2022-06-16 00:00:00-04:00,17405.934957893365,8336.578741462701,71,9069.356216430664,-0.008133348674087548
2022-06-17 00:00:00-04:00,17510.534719856256,8336.578741462701,71,9173.955978393555,0.006009430818621819
2022-06-21 00:00:00-04:00,17800.60556882476,13797.296547828668,30,4003.3090209960938,0.01656550491513986
2022-06-22 00:00:00-04:00,17785.286049781793,13797.296547828668,30,3987.989501953125,-0.0008606178584058544
2022-06-23 00:00:00-04:00,17864.690833534234,15420.276496376031,18,2444.414337158203,0.0044646334914255625
2022-06-24 00:00:00-04:00,17918.507662269585,16527.2053246231,10,1391.3023376464844,0.003012469078632396
2022-06-27 00:00:00-04:00,17918.507662269585,16527.2053246231,10,1391.3023376464844,0.0
2022-06-28 00:00:00-04:00,17865.312153694147,9766.175495979302,60,8099.136657714844,-0.002968746593079885
2022-06-29 00:00:00-04:00,17962.37879073333,13176.349356529228,35,4786.029434204102,0.005433246069485254
2022-06-30 00:00:00-04:00,17867.74054724883,9811.029426643363,60,8056.711120605469,-0.005268692114060225
2022-07-01 00:00:00-04:00,17990.24166938018,12532.280853950491,40,5457.9608154296875,0.006855994008162947
2022-07-05 00:00:00-04:00,18093.56259223174,12532.280853950491,40,5561.28173828125,0.005743164808476031
2022-07-06 00:00:00-04:00,18141.008362693778,13508.872544212332,33,4632.135818481445,0.002622245907635934
2022-07-07 00:00:00-04:00,18244.878133934013,15801.35718361663,17,2443.520950317383,0.00572568895639991
2022-07-08 00:00:00-04:00,18250.96533811187,16229.166540504448,14,2021.7987976074219,0.0003336390702732839
2022-07-11 00:00:00-04:00,18209.15567554473,9245.331182136528,63,8963.824493408203,-0.002290819241206443
2022-07-12 00:00:00-04:00,18264.411006263726,10242.11535196685,56,8022.295654296875,0.0030344806592654816
2022-07-13 00:00:00-04:00,18244.060420326226,10242.11535196685,56,8001.945068359375,-0.001114220761376905
2022-07-14 00:00:00-04:00,18400.919105506888,12276.535194374075,42,6124.3839111328125,0.008597794655728075
2022-07-15 00:00:00-04:00,18465.454335365284,12860.898488197317,38,5604.555847167969,0.003507174260609869
2022-07-18 00:00:00-04:00,18337.3916932907,5481.904190238944,89,12855.487503051758,-0.006935255409844743
2022-07-19 00:00:00-04:00,18680.914093193045,5481.904190238944,89,13199.009902954102,0.01873343851994136
2022-07-20 00:00:00-04:00,18850.77209516143,8930.508636909475,66,9920.263458251953,0.009092595850557217
2022-07-21 00:00:00-04:00,18992.91701522063,11516.703285362233,49,7476.213729858398,0.007540535705467866
2022-07-22 00:00:00-04:00,18924.70810964202,8936.379130149831,66,9988.328979492188,-0.0035912811878212603
2022-07-25 00:00:00-04:00,18850.810587669363,8936.379130149831,66,9914.431457519531,-0.003904817001378569
2022-07-26 00:00:00-04:00,18754.580059028616,5205.337398506154,91,13549.242660522461,-0.005104848313721488
2022-07-27 00:00:00-04:00,19207.734432136524,10892.271663581838,54,8315.462768554688,0.024162331104276236
2022-07-28 00:00:00-04:00,19231.50982825469,11813.58502356719,48,7417.9248046875,0.0012378032506732417
2022-07-29 00:00:00-04:00,19466.733625038138,14838.103345497122,29,4628.630279541016,0.01223116639744326
2022-08-01 00:00:00-04:00,19438.25135575103,14838.103345497122,29,4600.148010253906,-0.0014631252389705196
2022-08-02 00:00:00-04:00,19384.24140702056,8540.714948280325,69,10843.526458740234,-0.0027785394756967285
2022-08-03 00:00:00-04:00,19789.414045570364,13099.718763587942,41,6689.695281982422,0.020902166354730856
2022-08-04 00:00:00-04:00,19776.528974769582,13099.718763587942,41,6676.810211181641,-0.0006511092633217919
2022-08-05 00:00:00-04:00,19767.253675697317,13099.718763587942,41,6667.534912109375,-0.00046900540959937675
2022-08-08 00:00:00-04:00,19739.329350837696,9523.83647669219,63,10215.492874145508,-0.001412655764819415
2022-08-09 00:00:00-04:00,19736.294156074513,10653.100308418263,56,9083.19384765625,-0.00015376382394949317
2022-08-10 00:00:00-04:00,19965.396623161305,14472.59103539275,33,5492.805587768555,0.011608180607516783
2022-08-11 00:00:00-04:00,19941.054490592946,14472.59103539275,33,5468.463455200195,-0.001219216078087837
2022-08-12 00:00:00-04:00,20051.86560570525,15820.328740470875,25,4231.536865234375,0.0055569335696152855
2022-08-15 00:00:00-04:00,20073.32471294402,16155.655004692067,23,3917.669708251953,0.0010701800850223542
2022-08-16 00:00:00-04:00,20060.281115348807,11721.651385124196,49,8338.62973022461,-0.0006497975687506097
2022-08-17 00:00:00-04:00,20127.67453011321,12574.148284996023,44,7553.5262451171875,0.003359544882590715
2022-08-18 00:00:00-04:00,20110.366180503835,12574.148284996023,44,7536.2178955078125,-0.0008599279357125456
2022-08-19 00:00:00-04:00,19988.68495677947,9698.533375968924,61,10290.151580810547,-0.006050671709912914
2022-08-22 00:00:00-04:00,19744.734717521656,7713.881140861502,73,12030.853576660156,-0.012204416637977666
2022-08-23 00:00:00-04:00,19713.183422065726,5568.60978314971,86,14144.573638916016,-0.0015979599577973236
2022-08-24 00:00:00-04:00,19731.909533058155,7209.6304192886255,76,12522.279113769531,0.0009499283089644539
2022-08-25 00:00:00-04:00,19910.43159818267,10545.797931190482,56,9364.633666992188,0.009047379060066474
2022-08-26 00:00:00-04:00,19549.335518486012,7480.234947807303,75,12069.100570678711,-0.01813602472231779
2022-08-29 00:00:00-04:00,19384.10572112273,7480.234947807303,75,11903.87077331543,-0.008451939310522238
2022-08-30 00:00:00-04:00,19201.910057670582,7480.234947807303,75,11721.675109863281,-0.009399229764497807
2022-08-31 00:00:00-04:00,19077.251854545582,7480.234947807303,75,11597.016906738281,-0.0064919689109367296
2022-09-01 00:00:00-04:00,19124.505274650564,9803.22475707244,60,9321.280517578125,0.002476951107280412
2022-09-02 00:00:00-04:00,18997.63424193572,9803.22475707244,60,9194.409484863281,-0.006633951095352586
2022-09-06 00:00:00-04:00,18922.09957396697,9803.22475707244,60,9118.874816894531,-0.003976003906950298
2022-09-07 00:00:00-04:00,18997.498395744315,13782.316755119315,34,5215.181640625,0.003984696385441078
2022-09-08 00:00:00-04:00,18947.338849845877,13782.316755119315,34,5165.0220947265625,-0.0026403237338697982
2022-09-09 00:00:00-04:00,19036.705600868216,16715.08961881255,15,2321.615982055664,0.0047165858873667865
2022-09-12 00:00:00-04:00,19119.82097013091,17994.679597450246,7,1125.141372680664,0.004366058445475218
2022-09-13 00:00:00-04:00,19041.384267707814,10568.436269660939,56,8472.947998046875,-0.0041023764053873535
2022-09-14 00:00:00-04:00,19113.678878181447,14225.731124275197,32,4887.94775390625,0.003796709811493937
2022-09-15 00:00:00-04:00,19021.152022712697,14225.731124275197,32,4795.4208984375,-0.004840871088107046
2022-09-16 00:00:00-04:00,18959.887579887378,10511.664969413747,57,8448.222610473633,-0.003220858692058459
2022-09-19 00:00:00-04:00,19161.779079826345,15515.409450920095,24,3646.36962890625,0.01064834899934386
2022-09-20 00:00:00-04:00,19212.358272636404,17051.987972343435,14,2160.3703002929688,0.002639587514256858
2022-09-21 00:00:00-04:00,19168.57238396453,17051.987972343435,14,2116.5844116210938,-0.0022790481028160947
2022-09-22 00:00:00-04:00,19155.078670585623,17051.987972343435,14,2103.0906982421875,-0.0007039498356274931
2022-09-23 00:00:00-04:00,19113.833655479422,12604.083472373954,44,6509.750183105469,-0.0021532156466439467
2022-09-26 00:00:00-04:00,19122.360829307545,13784.163319541922,36,5338.197509765625,0.000446125773710504
2022-09-27 00:00:00-04:00,19150.920139915455,15270.240025169363,26,3880.6801147460938,0.001493503383961814
2022-09-28 00:00:00-04:00,19101.824589378346,15270.240025169363,26,3831.5845642089844,-0.002563613141218335
2022-09-29 00:00:00-04:00,18905.397162010184,12039.026922752371,49,6866.3702392578125,-0.010283176167233066
2022-09-30 00:00:00-04:00,18689.24285121917,7135.992423973074,85,11553.250427246094,-0.011433471031508935
2022-10-03 00:00:00-04:00,19032.66822620391,13989.050977668754,36,5043.617248535156,0.018375563832022213
2022-10-04 00:00:00-04:00,19153.885104423516,16998.530261283868,15,2155.3548431396484,0.0063688851599228435
2022-10-05 00:00:00-04:00,19152.73459331512,17568.89572612762,11,1583.8388671875,-6.006672286718029e-05
2022-10-06 00:00:00-04:00,19142.240483207697,17568.89572612762,11,1573.3447570800781,-0.0005479170640773079
2022-10-07 00:00:00-04:00,19073.682598930354,11771.373394828792,53,7302.3092041015625,-0.0035814973872825284
2022-10-10 00:00:00-04:00,19083.81161634063,13835.861207405085,38,5247.950408935547,0.0005310467633996563
2022-10-11 00:00:00-04:00,19029.994325080865,13835.861207405085,38,5194.133117675781,-0.0028200493874968036
2022-10-12 00:00:00-04:00,19006.076173225396,13835.861207405085,38,5170.2149658203125,-0.0012568659478761068
2022-10-13 00:00:00-04:00,19171.768380165096,16921.66266727447,16,2250.105712890625,0.008717854512922507
2022-10-14 00:00:00-04:00,19087.28345671844,9968.743554985042,67,9118.539901733398,-0.004406736080437068
2022-10-17 00:00:00-04:00,19344.05943791961,13741.613148857112,40,5602.4462890625,0.013452725307057323
2022-10-18 00:00:00-04:00,19389.370838188166,16137.653186820979,23,3251.7176513671875,0.0023423935608744006
2022-10-19 00:00:00-04:00,19386.01086736297,16980.727725273126,17,2405.2831420898438,-0.000173289316772407
2022-10-20 00:00:00-04:00,19378.15262151336,16980.727725273126,17,2397.4248962402344,-0.0004053565173038898
2022-10-21 00:00:00-04:00,19436.86605535125,18133.29702458953,9,1303.5690307617188,0.003029877769292977
2022-10-24 00:00:00-04:00,19450.721486930837,18568.811208610525,6,881.9102783203125,0.0007128428801295161
2022-10-25 00:00:00-04:00,19462.4758177719,18863.166308494558,4,599.3095092773438,0.000604313359222175
2022-10-26 00:00:00-04:00,19450.713183494558,18863.166308494558,4,587.546875,-0.0006043750233771794
2022-10-27 00:00:00-04:00,19418.41410610198,9449.592084617605,70,9968.822021484375,-0.0016605600569949974
2022-10-28 00:00:00-04:00,20162.141846351613,13882.11811893462,41,6280.023727416992,0.03830012771310343
2022-10-31 00:00:00-04:00,20057.1966504135,10706.922877220142,62,9350.27377319336,-0.0052050618797279125
2022-11-01 00:00:00-04:00,19885.7969538803,8328.90843459319,78,11556.88851928711,-0.008545545996312853
2022-11-02 00:00:00-04:00,19447.24167704009,5896.638878578175,95,13550.602798461914,-0.022053693792475237
2022-11-03 00:00:00-04:00,18866.4026922531,4661.104962760914,104,14205.297729492188,-0.029867422559608614
2022-11-04 00:00:00-04:00,18838.7396063156,4661.104962760914,104,14177.634643554688,-0.001466261819422443
2022-11-07 00:00:00-05:00,18885.092212394702,8620.94121141814,75,10264.151000976562,0.002460494016466086
2022-11-08 00:00:00-05:00,18920.060941352833,11499.016843452442,54,7421.044097900391,0.001851657834912812
2022-11-09 00:00:00-05:00,18664.106508750905,6839.072130699146,89,11825.034378051758,-0.013528203391908633
2022-11-10 00:00:00-05:00,19704.868948204028,13193.943807823169,45,6510.925140380859,0.055762778623511755
2022-11-11 00:00:00-05:00,19823.261296714772,15251.531377281177,31,4571.729919433594,0.006008278909235498
2022-11-14 00:00:00-05:00,19771.974490989673,12322.084277976977,51,7449.890213012695,-0.002587203233486046
2022-11-15 00:00:00-05:00,19852.88605113982,14827.343021354664,34,5025.543029785156,0.004092234702559372
2022-11-16 00:00:00-05:00,19811.01691051482,14827.343021354664,34,4983.673889160156,-0.0021089699763121583
2022-11-17 00:00:00-05:00,19869.326037467945,16157.326525749195,25,3711.99951171875,0.0029432677391829642
2022-11-18 00:00:00-05:00,19878.06718471526,16450.111542015064,23,3427.9556427001953,0.0004399317435745953
2022-11-21 00:00:00-05:00,19789.2701353073,6957.966180229176,88,12831.303955078125,-0.004467086693229372
2022-11-22 00:00:00-05:00,19968.988546821583,10352.36768195342,65,9616.620864868164,0.009081608886304382
2022-11-23 00:00:00-05:00,20019.93583289336,11388.099285041799,58,8631.836547851562,0.0025513203111073857
2022-11-25 00:00:00-05:00,19843.32824735259,8900.169525428762,75,10943.158721923828,-0.008821585993827097
2022-11-28 00:00:00-05:00,19548.358224861135,6335.233087532034,93,13213.125137329102,-0.014864946989465277
2022-11-29 00:00:00-05:00,19261.97698300933,4381.278847633353,107,14880.698135375977,-0.01464988714436355
2022-11-30 00:00:00-05:00,19973.669259437553,10786.38106668853,63,9187.288192749023,0.036948038981460485
2022-12-01 00:00:00-05:00,19985.024005989064,11803.09895716094,56,8181.925048828125,0.0005684857601286897
2022-12-02 00:00:00-05:00,19957.43928919219,11803.09895716094,56,8154.34033203125,-0.0013802693851460157
2022-12-05 00:00:00-05:00,19892.342365364064,11803.09895716094,56,8089.243408203125,-0.003261787390899329
2022-12-06 00:00:00-05:00,19679.724759239187,9402.342633384695,73,10277.382125854492,-0.010688414778899036
2022-12-07 00:00:00-05:00,19530.691857383717,7034.611535118092,90,12496.080322265625,-0.007572915967003158
2022-12-08 00:00:00-05:00,19671.82251912688,12504.797250572194,51,7167.0252685546875,0.0072260963806976
2022-12-09 00:00:00-05:00,19647.20499593352,12504.797250572194,51,7142.407745361328,-0.0012514103952200317
2022-12-12 00:00:00-05:00,19756.13782051848,15628.202700889577,29,4127.935119628906,0.005544443833487067
2022-12-13 00:00:00-05:00,19777.9886403427,16768.520348106373,21,3009.468292236328,0.0011060268977030052
2022-12-14 00:00:00-05:00,19731.234673057545,16768.520348106373,21,2962.714324951172,-0.002363939434659623
2022-12-15 00:00:00-05:00,19583.921676963793,13263.769943565358,47,6320.1517333984375,-0.007465979627463648
2022-12-16 00:00:00-05:00,19491.78128084563,13263.769943565358,47,6228.011337280273,-0.004704900154219205
2022-12-19 00:00:00-05:00,19392.69731172942,13263.769943565358,47,6128.9273681640625,-0.005083371688229477
2022-12-20 00:00:00-05:00,19389.457168907153,13263.769943565358,47,6125.687225341797,-0.00016708056492509282
2022-12-21 00:00:00-05:00,19526.703111274706,16857.964402778613,20,2668.7387084960938,0.007078379821155556
2022-12-22 00:00:00-05:00,19454.74327365874,13332.29762546538,47,6122.445648193359,-0.0036852016034605306
2022-12-23 00:00:00-05:00,19437.61096469878,13332.29762546538,47,6105.313339233398,-0.0008806237491274516
2022-12-27 00:00:00-05:00,19352.879580421435,13332.29762546538,47,6020.581954956055,-0.004359146009827342
2022-12-28 00:00:00-05:00,19157.672879737842,7858.496030372607,91,11299.176849365234,-0.010086700528074144
2022-12-29 00:00:00-05:00,19465.95040243529,14613.967751678454,38,4851.982650756836,0.016091595499759137
2022-12-30 00:00:00-05:00,19471.648333343495,15887.677386077869,28,3583.9709472656255,0.0002927127004028751
2023-01-03 00:00:00-05:00,19326.060705825792,9345.953756973253,81,9980.106948852539,-0.007476903086237274
2023-01-04 00:00:00-05:00,19419.642158386217,13693.46829974364,46,5726.173858642578,0.0048422414678752634
2023-01-05 00:00:00-05:00,19358.91831195067,13693.46829974364,46,5665.450012207031,-0.0031269292163205176
2023-01-06 00:00:00-05:00,19559.054027770984,17005.181957458484,20,2553.8720703125,0.010338166244379776
2023-01-09 00:00:00-05:00,19559.62372576903,12123.113227722155,58,7436.510498046875,2.912707318247776e-05
2023-01-10 00:00:00-05:00,19585.703208190906,14176.645896179187,42,5409.057312011719,0.0013333325215001413
2023-01-11 00:00:00-05:00,19692.271481201158,16799.137539550768,22,2893.1339416503906,0.005441125696507232
2023-01-12 00:00:00-05:00,19682.25227839659,13505.169560501085,47,6177.082717895508,-0.0005087885780029611
2023-01-13 00:00:00-05:00,19738.562529632552,14693.789427825914,38,5044.773101806641,0.002860965830509654
2023-01-17 00:00:00-05:00,19776.79916426085,15625.289627517686,31,4151.509536743164,0.0019371539630048673
2023-01-18 00:00:00-05:00,19746.441058471668,12553.614856079088,54,7192.826202392578,-0.0015350363593742422
2023-01-19 00:00:00-05:00,19749.633960082996,12553.614856079088,54,7196.019104003906,0.00016169504174823324
2023-01-20 00:00:00-05:00,19880.50238455199,14990.94751394652,36,4889.554870605469,0.0066263721511750084
2023-01-23 00:00:00-05:00,19988.045721832263,17346.802191558825,19,2641.2435302734375,0.005409487909311617
2023-01-24 00:00:00-05:00,20009.34419830321,17622.34482391356,17,2386.9993743896484,0.0010655607240124265
2023-01-25 00:00:00-05:00,19988.23204910277,12721.144768829334,52,7267.0872802734375,-0.0010551145000659012
2023-01-26 00:00:00-05:00,20088.964494094835,14557.966950759876,39,5530.997543334961,0.0050395875305333515
2023-01-27 00:00:00-05:00,20159.078109024034,15127.436644790638,35,5031.641464233398,0.0034901557494320112
2023-01-30 00:00:00-05:00,20044.31833189391,6379.468493637074,97,13664.849838256836,-0.005692709582723943
2023-01-31 00:00:00-05:00,20161.02359066771,7936.505982025135,86,12224.517608642578,0.005822361072169935
2023-02-01 00:00:00-05:00,20251.31751663207,9219.634105987538,77,11031.683410644531,0.004478637979777655
2023-02-02 00:00:00-05:00,20650.573170455922,13815.9618728485,46,6834.611297607422,0.019715045872741532
2023-02-03 00:00:00-05:00,20809.444634506217,16699.94213206481,27,4109.502502441406,0.007693319828893985
2023-02-06 00:00:00-05:00,20724.488523910513,10410.715208480826,69,10313.773315429688,-0.004082574623583635
2023-02-07 00:00:00-05:00,20915.230692855825,13145.301005355826,51,7769.9296875,0.009203709356939926
2023-02-08 00:00:00-05:00,20768.13284465026,8196.510530197134,84,12571.622314453125,-0.007033049281919279
2023-02-09 00:00:00-05:00,20672.82536769103,4769.653218032828,107,15903.172149658203,-0.004589121115130879
2023-02-10 00:00:00-05:00,20705.097939590443,6550.779244522086,95,14154.31869506836,0.0015611108460216183
2023-02-13 00:00:00-05:00,20962.50050039672,10336.857037261954,70,10625.643463134766,0.012431844638324252
2023-02-14 00:00:00-05:00,20909.734631256095,7457.06739492797,89,13452.667236328125,-0.002517155295458484
2023-02-15 00:00:00-05:00,21088.2474681549,10973.410096328727,66,10114.837371826172,0.008537307624744361
2023-02-16 00:00:00-05:00,20975.329321914665,8539.475531631462,82,12435.853790283203,-0.005354553355405689
2023-02-17 00:00:00-05:00,20881.47901063537,8539.475531631462,82,12342.003479003906,-0.004474318845675729
2023-02-21 00:00:00-05:00,20544.562072555535,5894.899291793816,100,14649.662780761719,-0.01613472579735542
2023-02-22 00:00:00-05:00,20586.98760966491,5894.899291793816,100,14692.088317871094,0.0020650494743836845
2023-02-23 00:00:00-05:00,20627.383944503777,8835.037753097527,80,11792.34619140625,0.0019622266066698923
2023-02-24 00:00:00-05:00,20407.163499862665,5932.137559921258,100,14475.025939941406,-0.010676120890249385
2023-02-27 00:00:00-05:00,20518.62938334655,8843.100818893425,80,11675.528564453125,0.005462095870630623
2023-02-28 00:00:00-05:00,20478.374256393425,8843.100818893425,80,11635.2734375,-0.0019618818684740136
2023-03-01 00:00:00-05:00,20304.609113113394,5824.341321365348,101,14480.267791748047,-0.008485299716884498
2023-03-02 00:00:00-05:00,20356.519871780387,8695.681462356559,81,11660.838409423828,0.002556599754164557
